"Date","team_id","team_abbr","Dribbling_Field","Fouling_Field","Interrupting_Field","Passing_Field","Receiving_Field","Shooting_Field","Claiming_GK","Fielding_GK","Handling_GK","Passing_GK","Shotstopping_GK","Sweeping_GK","offensive_gplus","team_xgoals","opposition_team_id","opposition_team_abbr"
2013-04-17,"Z2vQ1xlqrA","SKC",-0.0952,-0.0325,-0.2637,-0.0226,-0.0926,-0.00860000000000001,-0.0715,0.0024,0.0351,-0.0035,0.6092,-0.0732,-0.2225,0.8488,"a2lqRX2Mr0","NYRB"
2013-04-20,"19vQ2095K6","NER",0.2406,-0.0538,0.0802,-0.0476,-0.5094,-0.2458,7e-04,0.0107,-0.044,-0.009,-1.0244,0.0082,-0.5712,1.1164,"a2lqRX2Mr0","NYRB"
2013-04-20,"a2lqRX2Mr0","NYRB",0.1277,0.0328,0.0761,0.3722,0.334,0.0338,0.0021,0.0118,0.0791,-0.0064,0.7729,0.0118,0.8613,2.158,"19vQ2095K6","NER"
2013-04-20,"jYQJ19EqGR","SEA",0.0849,-0.0543,0.1254,-0.0999,-0.54,-0.1714,0.0021,0.0122,0.1253,-0.0151,1.3474,-0.2802,-0.7415,1.0073,"pzeQZ6xQKw","COL"
2013-04-20,"kRQabn8MKZ","TOR",-0.0448,-0.0785,0.0296,0.2446,-0.2329,-0.0118,0.0346,0.0069,0.0344,-0.0213,-0.0186,-0.066,-0.0662,0.9665,"YgOMngl5wN","HOU"
2013-04-20,"pzeQZ6xQKw","COL",0.0708,0.0133,-0.3722,-0.0689,-0.1214,0.0775,0.0021,0.0102,-0.0283,-0.003,0.2177,-0.0182,-0.045,1.3281,"jYQJ19EqGR","SEA"
2013-04-20,"YgOMngl5wN","HOU",-0.1908,0.0386,-0.0252,-0.1976,-0.3992,-0.173,0.0012,0.0091,0.0513,0.0133,0.1843,0.0031,-0.9473,0.9571,"kRQabn8MKZ","TOR"
2013-04-21,"4wM42l4qjB","CHV",0.1593,0.262,-0.14,-0.4595,-0.2523,0.0059,0.0346,0.0332,0.0259,0.0296,1.0566,0.1087,-0.517,1.8137,"a2lqR4JMr0","RSL"
2013-04-21,"9z5k7Yg5A3","PHI",-0.0641,-0.0928,0.0411,0.3997,-0.0269,-0.0141,0.0084,0.0018,-0.0134,-0.0031,-0.1868,0.0055,0.2915,1.8119,"EKXMeX3Q64","DCU"
2013-04-21,"a2lqR4JMr0","RSL",0.0958,-0.2411,-0.4344,0.2373,0.4815,0.0766,-0.0295,0.0175,0.0792,0.0018,1.1131,-0.2419,0.893,1.9338,"4wM42l4qjB","CHV"
2013-04-21,"EKXMeX3Q64","DCU",-0.268,0.0604,-0.6607,0.2005,0.1098,0.0261,0.0132,0.0103,0.0445,0.0758,-0.4798,-0.0031,0.1442,1.229,"9z5k7Yg5A3","PHI"
2013-04-21,"kaDQ0wRqEv","LAG",-0.1467,0.0083,-0.1119,0.5412,0.1487,-0.0235,0.001,0.0107,0.041,-0.0053,0.0841,-0.0015,0.5144,2.2169,"Z2vQ1xlqrA","SKC"
2013-04-21,"lgpMOvnQzy","VAN",-0.0782,0.0115,-0.4741,-0.3953,-0.3331,-0.1592,0.0476,0.0047,-0.0156,-0.0081,0.0997,0.0226,-0.9739,0.7412,"mKAqBBmqbg","FCD"
2013-04-21,"mKAqBBmqbg","FCD",-0.00340000000000001,-0.0488,0.0446,-0.3686,-0.0623,-0.0834,-0.1351,0.0092,0.0212,-0.0104,0.1273,-0.0011,-0.5281,1.2415,"lgpMOvnQzy","VAN"
2013-04-21,"mvzqoLZQap","CLB",0.1521,0.0237,0.1778,-0.2413,-0.532,-0.2962,0.0021,0.0042,0.1822,0.0043,2.3115,-0.0011,-0.9131,0.3635,"X0Oq66zq6D","CHI"
2013-04-21,"X0Oq66zq6D","CHI",0.2429,-0.0849,-0.1574,0.1951,0.297,0.2729,0.0021,0.0061,0.0023,-0.0388,0.0267,0.0205,0.9691,2.0239,"mvzqoLZQap","CLB"
2013-04-21,"Z2vQ1xlqrA","SKC",-0.1668,-0.0127,0.0625,-0.1304,-0.3649,-0.1209,0.0027,0.0045,-0.0533,0.0093,-0.1979,0.0295,-0.7737,0.5295,"kaDQ0wRqEv","LAG"
2013-04-22,"0KPqjA456v","SJE",0.1801,-0.03,-0.2983,-0.0103,-0.1503,-0.1728,-0.0012,0.0137,0.003,0.0365,-0.4397,-0.0167,-0.1168,1.3006,"WBLMvYAQxe","POR"
2013-04-22,"WBLMvYAQxe","POR",0.1162,0.0138,-0.2149,-0.5391,-0.3355,-0.2081,0.0138,0.0112,0.0659,-0.0019,0.3561,0.0349,-0.9684,0.5958,"0KPqjA456v","SJE"
2013-04-27,"19vQ2095K6","NER",-0.2381,0.0455,0.295,0.5126,0.192,0.0947,-0.0305,0.0097,0.0588,0.0343,0.8592,-0.0028,0.5955,2.6313,"9z5k7Yg5A3","PHI"
2013-04-27,"9z5k7Yg5A3","PHI",-0.3922,-0.0418,-0.1232,0.4104,-0.0472,-0.1212,0.027,0.0126,0.0258,0.0447,0.6303,0.0078,-0.1055,1.4215,"19vQ2095K6","NER"
2013-04-27,"a2lqRX2Mr0","NYRB",0.1902,-0.0371,-0.2368,0.1984,0.1784,-0.0374,-0.0619,8e-04,0.0513,-0.005,-0.2457,0.0089,0.5246,2.033,"kRQabn8MKZ","TOR"
2013-04-27,"APk5LGOMOW","MTL",0.0353,0.0527,0.0117,0.0976,-0.3056,-0.0419,0.0021,0.0054,-0.0883,0.0177,0.3795,-0.0167,-0.1969,1.0445,"X0Oq66zq6D","CHI"
2013-04-27,"EKXMeX3Q64","DCU",-0.0576,-0.1457,-0.2354,0.1414,-0.00159999999999999,0.1577,0.0098,0.0085,0.0023,0.0205,-0.5329,0.0013,0.2604,1.3984,"mvzqoLZQap","CLB"
2013-04-27,"kRQabn8MKZ","TOR",0.1739,0.0156,-0.6123,-0.1587,-0.3917,-0.1316,-0.0061,0.0128,-0.04,0.0172,-0.1182,0.1524,-0.4909,0.6538,"a2lqRX2Mr0","NYRB"
2013-04-27,"lgpMOvnQzy","VAN",0.3699,-0.0201,-0.4945,0.1722,0.2783,0.2969,0.098,0.0127,0.0543,-0.0174,-0.251,0.0175,1.0999,2.8357,"mKAqBBmqbg","FCD"
2013-04-27,"mKAqBBmqbg","FCD",0.131,0.0196,-0.3198,-0.1602,-0.185,-0.121,0.1656,0.0094,0.1026,0.0116,0.0195,0.0243,-0.3236,1.3795,"lgpMOvnQzy","VAN"
2013-04-27,"mvzqoLZQap","CLB",-0.0271,0.2115,0.119,-0.0033,-0.2505,-0.1173,0.0036,0.0083,0.0889,0.0444,1.0979,-0.0032,-0.3538,1.811,"EKXMeX3Q64","DCU"
2013-04-27,"X0Oq66zq6D","CHI",-0.0415,-0.0865,-0.0735,-0.1775,-0.4112,-0.1007,-0.005,0.0061,0.0784,-0.0606,0.1789,-0.0098,-0.7915,0.2811,"APk5LGOMOW","MTL"
2013-04-28,"0KPqjA456v","SJE",-0.0781,0.0053,-0.1342,0.4702,-0.0144,0.0856,-0.3356,0.0048,0.0168,0.0308,-0.6597,-0.0333,0.4941,2.1619,"4wM42l4qjB","CHV"
2013-04-28,"4wM42l4qjB","CHV",-0.0744,-0.0182,0.4759,-0.4122,-0.3632,-0.0619,-0.0321,0.0063,0.121,0.0304,0.573,-0.0071,-0.8813,0.9022,"0KPqjA456v","SJE"
2013-04-28,"a2lqR4JMr0","RSL",-0.1183,0.0294,-0.2008,-0.0332,-0.1378,0.1516,0.0198,0.0186,0.0311,0.0307,-0.237,-0.0134,-0.107,1.6033,"kaDQ0wRqEv","LAG"
2013-04-28,"kaDQ0wRqEv","LAG",-0.039,-0.0437,0.2563,-0.1193956804,-0.364,-0.1386,0.0457,0.0046,0.0239,0.0041,1.2725,0.0902,-0.6568956804,0.9995,"a2lqR4JMr0","RSL"
2013-04-28,"pzeQZ6xQKw","COL",-0.615,-0.0066,-0.4919,0.2449,0.1782,-0.0631,0.031,0.0062,0.0248,-0.0069,0.1713,-0.0011,-0.2619,0.9055,"YgOMngl5wN","HOU"
2013-04-28,"WBLMvYAQxe","POR",-0.00890000000000001,-0.0436,0.0075,0.1754,0.1476,-0.0098,-0.0158,0.0061,0.0696,-0.0247,1.5277,-0.0011,0.2796,1.5998,"Z2vQ1xlqrA","SKC"
2013-04-28,"YgOMngl5wN","HOU",0.1659,0.0067,0.0866,0.0261,-0.1298,-0.0094,0.0204,0.0157,0.0248,0.0295,0.465,-0.0145,0.0822999999999999,1.2139,"pzeQZ6xQKw","COL"
2013-04-28,"Z2vQ1xlqrA","SKC",-0.0168,0.0524,-0.3213,0.0382,0.4253,0.2063,-0.0021,-0.0017,0.0032,0.0168,-1.0915,-0.0075,0.6698,1.8166,"WBLMvYAQxe","POR"
2013-05-03,"19vQ2095K6","NER",-0.4299,0.0058,0.3592,-0.1211,-0.1038,-0.1159,0.0134,0.0114,-0.1597,0.0309,1.9175,-0.0088,-0.7398,0.6479,"WBLMvYAQxe","POR"
2013-05-03,"WBLMvYAQxe","POR",-0.078,-1.0842021724855e-18,0.0426,0.181,0.4641,0.0953,0.0285,0.0061,-0.0401,0.0083,1.1001,-0.0011,0.6707,1.842,"19vQ2095K6","NER"
2013-05-04,"0KPqjA456v","SJE",0.2061,0.0169,-0.3762,0.3436,0.1406,0.0609,0.0022,0.0071,0.0864,0.0753,0.4751,2e-04,0.8265,2.3501,"APk5LGOMOW","MTL"
2013-05-04,"9z5k7Yg5A3","PHI",-0.5058,-0.0048,-0.2561,0.6959,0.1479,0.22,0.0023,0.0127,-0.0233,0.0468,-0.7402,-0.012,0.6048,2.3206,"jYQJ19EqGR","SEA"
2013-05-04,"a2lqRX2Mr0","NYRB",-0.3028,-0.3265,-0.2176,0.0656,-0.4071,-0.1882,0.0186,-0.011,-0.2028,0.0111,0.9276,0.0235,-0.8214,0.6015,"mvzqoLZQap","CLB"
2013-05-04,"APk5LGOMOW","MTL",-0.3057,-0.0522,-0.0127,-0.2125,-0.1777,-0.1105,-0.0104,0.007,-0.0777,0.0106,0.3702,-0.0104,-0.7958,1.3045,"0KPqjA456v","SJE"
2013-05-04,"jYQJ19EqGR","SEA",0.1818,-0.0455,0.2554,0.1236,-0.1483,-0.1035,0.0571,0.0069,-0.0617,0.0133,-0.703,-0.0011,0.0669,1.1479,"9z5k7Yg5A3","PHI"
2013-05-04,"mvzqoLZQap","CLB",-0.1843,0.3012,0.3821,0.1908,-0.4057,-0.1601,0.0021,0.0135,0.0204,0.0231,-0.6016,-0.0351,-0.5362,1.5022,"a2lqRX2Mr0","NYRB"
2013-05-05,"4wM42l4qjB","CHV",-0.2942,-0.0313,0.0437,-0.3197,-0.4323,-0.2025,0.0085,-0.1417,0.0189,-0.0359,-0.5461,-0.0377,-1.2846,0.1491,"Z2vQ1xlqrA","SKC"
2013-05-05,"a2lqR4JMr0","RSL",0.00930000000000001,0.0546,-0.1558,-0.0279,-0.1802,-0.015,-0.0046,0.0104,-0.0492,0.0647,0.7181,-0.0128,-0.1491,1.1056,"lgpMOvnQzy","VAN"
2013-05-05,"kRQabn8MKZ","TOR",-0.4883,-0.0588,-0.2927,0.1899,-0.2643,-0.1238,0.0021,0.0066,7e-04,0.0047,-0.1318,-0.002,-0.6818,0.8176,"pzeQZ6xQKw","COL"
2013-05-05,"lgpMOvnQzy","VAN",0.1626,-0.0608,-0.2453,-0.1152,-0.3932,-0.1094,0.0021,0.0068,0.0172,-0.0252,-0.3502,-0.001,-0.4804,0.6997,"a2lqR4JMr0","RSL"
2013-05-05,"pzeQZ6xQKw","COL",-0.0017,0.0721,-0.4025,0.1705,-0.1318,-0.0924,0.0124,0.0069,0.0365,0.0417,0.496,-0.0011,-0.0137,1.31,"kRQabn8MKZ","TOR"
2013-05-05,"Z2vQ1xlqrA","SKC",0.1718,0.2556,-0.2962,0.00400000000000001,0.0812,0.0379,0.0021,0.0132,0.0023,-0.041,0.0267,-0.0072,0.2539,2.3036,"4wM42l4qjB","CHV"
2013-05-06,"kaDQ0wRqEv","LAG",-0.2309,0.1874,-0.1855,0.2718,-0.1336,-0.0257,0.0078,0.0129,-0.0584,0.028,-0.6987,0.0224,-0.0904,1.909,"YgOMngl5wN","HOU"
2013-05-06,"YgOMngl5wN","HOU",0.3827,-0.0289,0.2996,0.0447,-0.2298,-0.0739,0.022,-0.2447,0.0171,0.0209,1.0373,0.2029,0.1446,1.1858,"kaDQ0wRqEv","LAG"
2013-05-08,"a2lqRX2Mr0","NYRB",0.0979,-0.0208,0.0934,0.2295,0.00129999999999999,0.0545,-0.0071,0.0063,0.0056,-0.0018,0.4937,-0.0077,0.3814,1.7767,"APk5LGOMOW","MTL"
2013-05-08,"APk5LGOMOW","MTL",0.1967,0.00630000000000001,0.1472,0.1581,-0.0395,-0.008,0.003,0.0027,0.009,0.0038,0.3693,-0.0011,0.3111,1.2804,"a2lqRX2Mr0","NYRB"
2013-05-08,"EKXMeX3Q64","DCU",-0.1462,0.0899,-0.337,-0.1145,-0.089,-0.0546,0.0033,0.0131,0.0581,-0.055,-1.0537,0.0033,-0.4593,0.9744,"YgOMngl5wN","HOU"
2013-05-08,"YgOMngl5wN","HOU",0.3174,-0.0864916497,0.1485,0.368,0.3032,-0.0128,0.0429,0.0043,0.0309,0.0074,0.1771,0.0788,0.9832,2.3383,"EKXMeX3Q64","DCU"
2013-05-09,"0KPqjA456v","SJE",0.1499,0.044,-0.2507,0.1886,0.6025,0.0845,0.0625,-2e-04,0.0023,0.0169,-0.251,-0.0057,1.0424,2.2569,"kRQabn8MKZ","TOR"
2013-05-09,"19vQ2095K6","NER",-0.0425,0.2843,-0.2099,-0.2151,0.0841,-0.0883,0.0021,0.0179,-0.0228,0.0508,-0.2745,-0.0165,-0.211,1.5973,"a2lqR4JMr0","RSL"
2013-05-09,"a2lqR4JMr0","RSL",-0.0547,-0.2784,-0.4438,-0.0411,-0.3511,-0.1076,0.0195,0.006,-0.0343,-0.0065,0.454,-0.0011,-0.561,1.031,"19vQ2095K6","NER"
2013-05-09,"jYQJ19EqGR","SEA",0.1046,0.0629041752,-0.08,-0.2687,-0.3135,-0.1325,0.0094,0.006,0.0572,0.0079,0.1278,-0.0261,-0.6022,0.6673,"Z2vQ1xlqrA","SKC"
2013-05-09,"kRQabn8MKZ","TOR",-0.2949,-0.065,0.1647,0.0071,-0.1969,-0.1767,0.001,0.0083,-0.0418,-0.0022,-0.4626,-0.0108,-0.6636,1.0186,"0KPqjA456v","SJE"
2013-05-09,"mKAqBBmqbg","FCD",-0.5669,0.2605,0.0465,0.5073,0.3227,-0.026,0.003,0.0131,5e-04,0.0292,0.0147,-0.0356,0.2663,2.0133,"WBLMvYAQxe","POR"
2013-05-09,"WBLMvYAQxe","POR",-0.2015,-0.2712,0.3456,0.0581,-0.1732,-0.0181,0.0266,0.0044,0.0381,-0.004,0.8706,-0.0061,-0.3387,1.2155,"mKAqBBmqbg","FCD"
2013-05-09,"Z2vQ1xlqrA","SKC",-0.2922,-0.0611,-0.3315,-0.2913,-0.4096,-0.1102,0.0038,0.0126,0.0113,0.0087,-0.3163,-0.0269,-1.0946,0.317,"jYQJ19EqGR","SEA"
2013-05-11,"0KPqjA456v","SJE",0.1351,0.0082,-0.5413,-0.1048,-0.2646,0.004,0.0027,0.0037,0.0232,0.031,-0.8736,-0.0011,-0.1993,0.9944,"jYQJ19EqGR","SEA"
2013-05-11,"19vQ2095K6","NER",-0.0577,-0.0074,-0.2464,-0.0329,-0.0321,-0.00919999999999999,-0.0123,0.0122,0.0023,0.0252,-0.785,-0.0038,-0.1067,1.3574,"a2lqRX2Mr0","NYRB"
2013-05-11,"9z5k7Yg5A3","PHI",0.1629,-0.0117,-0.4669,-0.141,-0.5209,-0.2006,0.0052,0.0058,-0.0759,0.0607,1.3625,0.0996,-0.6389,0.8707,"X0Oq66zq6D","CHI"
2013-05-11,"a2lqR4JMr0","RSL",-0.00739999999999999,-0.1113,-0.0239,0.2161,-0.0836,0.1352,0.0043,0.0077,0.0081,-0.022,-0.4327,0.0086,0.2383,1.5614,"APk5LGOMOW","MTL"
2013-05-11,"a2lqRX2Mr0","NYRB",-0.187,-0.0093,-0.4375,0.00179999999999999,-0.3011,-0.249,-0.0053,0.009,0.05,-0.0119,0.7006,-0.013,-0.7472,0.4424,"19vQ2095K6","NER"
2013-05-11,"APk5LGOMOW","MTL",-0.0649,0.0895,-0.0826,0.3659,0.2123,0.0629,0.005,0.0063,-0.0706,-0.0095,0.7464,-0.0044,0.5667,1.6419,"a2lqR4JMr0","RSL"
2013-05-11,"jYQJ19EqGR","SEA",0.1808,-0.0682,-0.2143,0.2609,-0.1207,-0.0775,0.0185,0.0083,0.0839,0.0143,0.5479,0.042,0.2578,1.7009,"0KPqjA456v","SJE"
2013-05-11,"kaDQ0wRqEv","LAG",0.1278,0.0206,-0.341,0.1176,-0.1433,-0.0727,0.0021,-0.0491,-0.0356,0.0058,-0.9798,0.0092,0.0352,0.9281,"lgpMOvnQzy","VAN"
2013-05-11,"lgpMOvnQzy","VAN",0.197,-0.0309,0.4462,-0.00380000000000001,-0.2404,0.1333,0.0242,0.0083,-0.0081,-0.0333,0.2238,-0.0011,0.0528,1.2531,"kaDQ0wRqEv","LAG"
2013-05-11,"mvzqoLZQap","CLB",0.0302,-0.0513,-0.2916,0.3462,0.0594,-0.0939,0.0021,0.0237,0.0023,0.0237,-1.1106,-0.0483,0.3656,1.3073,"pzeQZ6xQKw","COL"
2013-05-11,"pzeQZ6xQKw","COL",-0.0309,0.0381,0.0731,-0.1576,-0.3051,-0.2064,0.0148,0.0102,0.0584,0.0114,0.4822,-0.0011,-0.6886,0.5427,"mvzqoLZQap","CLB"
2013-05-11,"X0Oq66zq6D","CHI",0.3955,-0.0183,-0.1437,-0.0679,-0.1759,0.122,0.0036,0.009,0.0263,-5e-04,-0.1266,-0.0029,0.2732,1.5207,"9z5k7Yg5A3","PHI"
2013-05-12,"4wM42l4qjB","CHV",-0.1028,0.0032,-0.1829,-0.0109,-0.5772,-0.2202,0.0018,-6e-04,0.0585,0.0075,0.3888,-0.0011,-0.9036,0.2243,"WBLMvYAQxe","POR"
2013-05-12,"EKXMeX3Q64","DCU",-0.0474,-0.0077,-0.0541,-0.2803,-0.5263,-0.1395,-0.0061,0.0149,0.0372,0.0258,0.127,-0.0047,-0.9677,0.3252,"mKAqBBmqbg","FCD"
2013-05-12,"mKAqBBmqbg","FCD",-0.2136,-0.0235,-0.245,0.2637,-0.0804,-0.0512,-0.0024,0.0059,-0.0059,0.0244,-0.4552,0.0229,-0.0571000000000001,1.3813,"EKXMeX3Q64","DCU"
2013-05-12,"WBLMvYAQxe","POR",0.0292,-0.0062,-0.1789,0.4105,0.8321,0.2078,0.0037,0.0068,-0.0308,0.0201,0.2364,0.0169,1.4997,2.5279,"4wM42l4qjB","CHV"
2013-05-13,"YgOMngl5wN","HOU",-0.202,0.0392,-0.1907,-0.0668,-0.3999,-0.144,-0.007,0.0084,0.0401,0.0509,-0.7875,0.0172,-0.7618,0.4922,"Z2vQ1xlqrA","SKC"
2013-05-13,"Z2vQ1xlqrA","SKC",-0.0732,-0.0309,-0.5689,-0.1249,-0.2524,-0.051,0.0036,0.0102,0.0648,-0.0265,0.4,7e-04,-0.528,0.5173,"YgOMngl5wN","HOU"
2013-05-15,"9z5k7Yg5A3","PHI",0.1216,-0.0327,0.4611,0.1108,-0.1366,0.0166,-0.1656,0.0074,0.0838,0.0142,0.5057,-0.2264,0.1266,1.3483,"kaDQ0wRqEv","LAG"
2013-05-15,"kaDQ0wRqEv","LAG",0.6027,0.0013,0.1974,0.3399,0.2456,0.00889999999999999,0.0408,0.0041,0.0225,0.0166,0.4381,-0.0039,1.2137,2.865,"9z5k7Yg5A3","PHI"
2013-05-18,"9z5k7Yg5A3","PHI",-0.1516,-0.037,0.5782,-0.0965,-0.092,-0.1884,0.0028,0.0129,0.0449,0.0081,0.3269,0.0044,-0.5204,0.9007,"X0Oq66zq6D","CHI"
2013-05-18,"kRQabn8MKZ","TOR",-0.0443,0.0088,-0.2664,0.2992,-0.3341,-0.1156,0.0017,0.0056,-0.0688,0.0432,-0.0403,0.0058,-0.1516,1.1842,"mvzqoLZQap","CLB"
2013-05-18,"lgpMOvnQzy","VAN",0.0226,-0.1496,0.3432,-0.2536,-0.342,-0.09,0.0028,0.0146,-0.0876,0.0063,0.5506,-4e-04,-0.6567,0.5999,"WBLMvYAQxe","POR"
2013-05-18,"mvzqoLZQap","CLB",-0.0834,-0.0528,-0.3718,-0.1335,-0.2727,-0.1028,0.0054,0.0092,0.1372,-0.0084,1.7168,0.001,-0.6008,0.8869,"kRQabn8MKZ","TOR"
2013-05-18,"WBLMvYAQxe","POR",0.2041,0.1334,-0.0898,0.1759,0.00349999999999999,0.0349,0.0022,0.0067,-0.0115,-0.0044,-1.1101,-0.0011,0.414,2.3631,"lgpMOvnQzy","VAN"
2013-05-18,"X0Oq66zq6D","CHI",-0.5181,-0.0031,0.1914,0.0993,0.4457,-0.1306,0.0094,0.006,0.0227,-0.0231,-0.2452,-0.0041,-0.1268,0.8475,"9z5k7Yg5A3","PHI"
2013-05-19,"0KPqjA456v","SJE",-0.3622,0.0617,-0.6615,0.0191,-0.3417,-0.1248,0.0309,0.0033,0.0741,0.0137,0.5085,0.0313,-0.7959,0.7759,"pzeQZ6xQKw","COL"
2013-05-19,"19vQ2095K6","NER",0.2989,0.0094,-0.1186,-0.249,-0.3338,-0.0109,-0.027,0.0154,0.0591,0.028,0.2728,-0.078,-0.2668,1.4723,"YgOMngl5wN","HOU"
2013-05-19,"a2lqRX2Mr0","NYRB",-0.1921,-0.1124,0.1247,0.2899926758,-0.00149999999999999,-0.2118,0.0143,0.0106,-0.0122,-0.001,0.326,-0.0064,-0.1164073242,1.0309,"kaDQ0wRqEv","LAG"
2013-05-19,"EKXMeX3Q64","DCU",-0.4304,-0.032,0.3416,0.0351,-0.4123,-0.1839,0.0407,0.006,0.0164,0.0216,1.1153,-0.0909,-0.9699,0.4137,"Z2vQ1xlqrA","SKC"
2013-05-19,"jYQJ19EqGR","SEA",0.5605,0.0232,0.1231,0.4792,0.3267,0.1138,-0.0543,0.0047,0.0932,0.0101,1.0613,0.0425,1.4903,3.6669,"mKAqBBmqbg","FCD"
2013-05-19,"kaDQ0wRqEv","LAG",0.0133,0.0915,0.233,-0.0706,-0.3812,-0.1856,-0.0038,0.0142,0.0376,-0.0178,-0.2379,0.0273,-0.6419,0.57,"a2lqRX2Mr0","NYRB"
2013-05-19,"mKAqBBmqbg","FCD",-0.1432,-0.0385,-0.0642,0.0094,0.1316,0.0423,0.0025,0.0071,0.0199,-3e-04,0.2152,-0.0636,0.0398,2.2223,"jYQJ19EqGR","SEA"
2013-05-19,"pzeQZ6xQKw","COL",0.2906,-0.0555,-0.2659,-0.1488,-0.0762,0.2109,0.0312,0.0058,-0.074,-0.0308,-0.2323,2e-04,0.2457,1.2512,"0KPqjA456v","SJE"
2013-05-19,"YgOMngl5wN","HOU",0.1664,-0.0043,-0.4774,0.125,-0.2453,-0.1461,0.0022,0.0114,-0.0014,0.0311,-0.1644,0.1387,-0.0689,1.4545,"19vQ2095K6","NER"
2013-05-19,"Z2vQ1xlqrA","SKC",0.0841,0.0159,-0.1441,-0.1158,0.066,0.0519,0.0021,0.012,0.0033,-0.02,0.0249,0.002,0.0662,1.3592,"EKXMeX3Q64","DCU"
2013-05-20,"4wM42l4qjB","CHV",-0.4436,0.0688,0.1347,0.1275,0.1908,0.0509,0.0021,0.038,-0.0387,0.0365,-1.7006,0.0199,-0.0378999999999999,1.7667,"a2lqR4JMr0","RSL"
2013-05-20,"a2lqR4JMr0","RSL",-0.1654,-0.0641,-0.0533,0.1803,-0.2464,-0.0512,-0.1264,0.0102,0.1519,-0.0136,1.067,-0.0011,-0.2963,2.3032,"4wM42l4qjB","CHV"
2013-05-25,"19vQ2095K6","NER",-0.1278,0.0151,-0.4555,-0.1534,-0.173,0.1066,-0.0082,3e-04,0.0327,0.0127,0.115,-0.0011,-0.3349,1.0282,"kRQabn8MKZ","TOR"
2013-05-25,"9z5k7Yg5A3","PHI",-0.0112,0.0275,-0.0819,-0.085,-0.3891,-0.1286,-0.0536,0.0072,0.0063,0.0494,-1.1555,0.013,-0.5645,1.0017,"APk5LGOMOW","MTL"
2013-05-25,"APk5LGOMOW","MTL",0.2831,-0.0509,-0.346,0.2489,0.1106,0.1309,0.0032,0.0038,0.019,0.0058,-0.6942,-0.0125,0.7793,2.1926,"9z5k7Yg5A3","PHI"
2013-05-25,"EKXMeX3Q64","DCU",-0.1136,0.0213,-0.1986,0.0953,0.0442,-0.0881,0.0161,0.0035,5e-04,0.0088,-1.2078,-0.0011,-0.0534,1.3491,"WBLMvYAQxe","POR"
2013-05-25,"kRQabn8MKZ","TOR",-0.4149,-0.0427,-0.0935,0.1957,0.1189,-0.121,0.0589,-0.0201,0.0457,0.0187,-0.2333,-0.0072,-0.2026,1.1183,"19vQ2095K6","NER"
2013-05-25,"WBLMvYAQxe","POR",0.0385,-0.0554,0.329,-0.1898,-0.3379,-0.1053,0.0032,0.0122,-0.0268,-0.0084,0.1869,-0.0011,-0.6029,0.9048,"EKXMeX3Q64","DCU"
2013-05-26,"0KPqjA456v","SJE",0.0408,0.0421,-0.4095,0.0331,0.4218,0.0144,0.0021,0.0085,0.0777,-0.014,0.5986,-0.0121,0.4961,1.2156,"mKAqBBmqbg","FCD"
2013-05-26,"4wM42l4qjB","CHV",0.0332,-6e-04,-0.3448,-0.3256,-0.318,-0.1768,0.012,0.0092,0.0023,0.043,-0.2906,-0.0156,-0.7442,0.3002,"pzeQZ6xQKw","COL"
2013-05-26,"a2lqR4JMr0","RSL",0.1585,0.0592,-0.1703,0.2142,0.00619999999999999,-0.0107,0.0178,0.0109,0.028,0.0996,-0.0539,-0.034,0.4678,1.6726,"X0Oq66zq6D","CHI"
2013-05-26,"a2lqRX2Mr0","NYRB",0.1551,-0.2909,-0.7387,0.468,0.3158,0.0743,-0.0134,0.0203,0.0023,0.0403,-0.4452,-0.0145,1.0535,2.0097,"mvzqoLZQap","CLB"
2013-05-26,"mKAqBBmqbg","FCD",0.1573,-0.0511,-0.0062,-0.0093,-0.2161,-0.0587,-0.032,0.0173,-0.0179,0.0025,1.2413,-0.0067,-0.1243,1.2782,"0KPqjA456v","SJE"
2013-05-26,"mvzqoLZQap","CLB",0.1816,0.2613,-0.2078,0.1117,-0.5304,-0.1734,0.007,0.006,0.0672,8e-04,0.0073,0.1334,-0.4097,1.6079,"a2lqRX2Mr0","NYRB"
2013-05-26,"pzeQZ6xQKw","COL",0.1622,-0.0102,-0.2829,0.1427,0.0676,-0.0153,0.0098,0.0061,0.0289,0.0125,0.4223,-0.0011,0.3697,1.5511,"4wM42l4qjB","CHV"
2013-05-26,"X0Oq66zq6D","CHI",0.0953,-0.0619,-0.0716,0.0338,-0.2803,-0.1653,0.012,0.0093,-9e-04,0.0944,1.0053,-0.0071,-0.2221,1.2567,"a2lqR4JMr0","RSL"
2013-05-26,"YgOMngl5wN","HOU",-0.1343,0.0126,0.0856,0.1874,-0.00130000000000002,-0.0571,-0.1309,0.0068,0.0889,-0.0485,0.8094,0.0234,-0.0538,1.8262,"Z2vQ1xlqrA","SKC"
2013-05-26,"Z2vQ1xlqrA","SKC",-0.1114,-0.016,0.3101,-0.0195,-0.1564,-0.0093,0.0057,0.0063,0.0023,0.0177,-0.6988,0.0032,-0.2789,0.9694,"YgOMngl5wN","HOU"
2013-05-27,"jYQJ19EqGR","SEA",-0.0778,-0.5226,-0.0191,-0.1742,-0.6124,-0.3026,0.0051,0.0087,-0.009,-0.0211,-0.7867,-0.01,-1.1881,0.0604,"kaDQ0wRqEv","LAG"
